time_s,hip_flex_deg,hip_flex_degps,hip_flex_degps2,knee_flex_deg,knee_flex_degps,knee_flex_degps2,ankle_dorsi_deg,ankle_dorsi_degps,ankle_dorsi_degps2,trunk_tilt_deg,trunk_tilt_degps,trunk_tilt_degps2,shoulder_flex_deg,shoulder_flex_degps,shoulder_flex_degps2,elbow_flex_deg,elbow_flex_degps,elbow_flex_degps2,wrist_flex_deg,wrist_flex_degps,wrist_flex_degps2,head_flex_deg,head_flex_degps,head_flex_degps2
0.0,89.23992005503622,-32.606850541581416,705.0196279592509,96.97306831119954,30.529244402023178,-418.81997668275693,-9.012331947050527,-50.014965608978564,2852.9713100226054,5.04652158408709,58.82621848212055,-745.648800742743,113.62140007666605,-155.05145408711206,1701.7524836814541,70.01199505575802,-62.67360183218215,530.198511119224,54.79724198504644,-4.146118381678685,-23.180258619882707,55.20950766774068,86.64795144920156,-1064.1189965494395
0.03333228811021264,88.15305911841759,-9.106933179088738,608.7273480640823,97.99067788139487,16.569016272920983,-335.91530803724817,-10.679445190551377,45.081096066865705,1588.8758631822934,7.007334046967448,33.97203782672891,-792.5867933881714,108.45318033712702,-98.3281500087719,2065.516774760773,67.92294050258297,-45.000872303950395,499.0974222978855,54.65904237260928,-4.918769440465855,-140.5198970555444,58.097682149605184,51.17843047266527,-1112.5004708726965
0.06666457622042528,88.63281021398454,7.973700150893946,362.5624815802018,98.07763475942315,8.135592745766413,184.12866665559562,-6.0070197822006435,55.90677047693143,-1527.7560416333138,7.31125308915023,5.9887557829923415,-419.7621389314369,107.06639562579286,-17.354653621505523,1580.433766134835,67.0120309740657,-29.401483681986978,530.761468679303,54.469334304771806,-13.513817769424337,-58.15389427029351,58.62129604682741,12.483579013449669,-551.5989746808954
0.09999686433063792,88.68462245988567,15.06314100888116,117.30081349958847,98.53303372409336,28.843875805548215,273.2316630882626,-6.95244402885416,-56.766113016813556,-936.8692150844396,7.4065719133282535,5.98877272148539,75.2218529000366,107.29623970799709,7.030797255057583,162.70220166405622,65.96290305267156,-9.617883920314132,328.3108009226699,53.75814943789055,-8.79557415756239,945.8871278200253,58.929894654251,14.40631858194229,27.169179672517938
0.13332915244085056,89.63698812589011,15.793509173155153,-535.4376550045787,100.0004995165546,26.350465775547455,-688.2288535652879,-9.791308650147286,-6.5492187206351975,799.8173817421606,7.710492084708497,11.00338872908845,45.187341451152555,107.53510074529301,-6.508180297441043,-495.5045358329481,66.37085881838071,-7.514783269888781,365.25228312403584,53.882981080942585,49.54334675905289,1114.30609326487,59.58168716998903,14.29480086257467,-173.8154446514117
0.1666614405510632,89.73749005594746,-20.631583354457344,-812.3617647017741,100.28967635823105,-17.036609060050832,-1028.9543424997876,-7.389044919440181,-3.446626209242308,-717.335171249613,8.140108159941539,9.001167689854132,-143.07901041387314,106.86237462650206,-26.00180264154443,1234.0920465780175,65.46193321059609,14.731504747692506,-262.3719115868971,57.06093565412439,65.48916932977787,104.42175062717243,59.88285149590991,2.8189856236911446,-262.8310052987818
0.19999372866127585,88.26159236480883,-38.36224360836545,-358.8996683124759,98.86476119333325,-42.244339417367215,-515.119412790866,-10.021076525776635,-54.370063919996845,-318.94037913848445,8.310551114241607,1.465087133809782,-247.37377150810346,105.80170159122731,75.76204300467982,2067.154413785643,67.35292833947481,-25.005695567972165,-1146.408114079607,58.2487888013399,56.504578512808266,-603.3073848430749,59.76961365196387,-3.2267167232569696,-210.3196860541424
0.23332601677148848,87.18008734293106,-44.55747764815975,742.8174880056766,97.47347537326046,-51.37682641666824,790.568369348878,-11.013602189744205,-24.70865142409114,707.7939941688618,8.237777572842965,-7.489899955781899,93.69225911159559,111.91301911700268,111.80417033565712,-1265.6697907120445,63.794939112460256,-61.693306353081454,517.5952865658275,60.827789435194504,25.269938188561248,-883.0934042069929,59.667743792970626,-11.201887117921148,121.93960320073279
0.2666583048817011,85.29118699994319,11.157369438653816,1550.901148751909,95.43974683271571,10.458565898548384,1745.0105564622957,-11.668268301941879,-7.185277247367518,375.15235621363513,7.811240107756024,7.711041882618581,362.2273371501532,113.25507922633014,-8.613297228132984,-2697.7755632752132,63.24017021580977,9.499574864628306,1429.844431991405,59.933398521796676,-2.366469041703638,-982.4955912488906,59.02284459437862,4.902335248606696,419.7093308575867
0.2999905929919138,87.92388864829364,58.832690193157006,176.52057087651085,98.17069123676058,64.9535628300592,274.8806563760696,-11.492605652466224,0.30072142098487653,65.79342890410675,8.751830912165683,16.65783197078617,115.10041500539869,111.33881730742863,-68.04189432790406,-268.80777903541457,64.4282242450849,33.626666766760245,193.42112124476026,60.670029779390575,-40.22771404048222,-845.1142508519216,59.994555894809444,16.777857559458134,135.58637881709316
0.3333228811021264,89.21324335957758,22.925038490323956,-868.5971716403086,99.76984857278838,28.783368367051406,-941.6339818846787,-11.648220835851518,-2.799186191386562,-13.549976035540638,8.921727416839536,15.384162271748563,-91.41607113558601,108.71909517572546,-26.533253902282613,1160.354380580055,65.4818777055213,22.393911944489744,-278.1870743902304,57.25163501297148,-58.705652432589176,866.5126949418031,60.141333358466554,13.941143733710259,-174.5870123452539
0.36665516921233904,89.45217662408803,0.9280278394958323,614.617736901017,100.08952229114645,2.1799324729654774,381.8916512940081,-11.679212213677076,-0.6025819892213583,167.25653608844158,9.777409570518056,10.563618328796077,-195.5329570337158,109.56998918028401,9.312638718979366,-1149.7112582664226,65.92110489478183,15.081443342535612,-672.1416909965085,56.75644233822844,17.537987557431734,576.4161297194784,60.923936333845276,5.1390883678716275,-73.14875705827922
0.3999874573225517,89.27510994221832,63.89826945838709,745.802052028127,99.91517284728776,54.24201346268488,646.5635390238532,-11.68839170880102,8.350899907045662,98.41935852862564,9.625946556083044,2.349040553969274,-83.0766279550389,109.33991828942014,-103.17826771046559,-1239.4437041504755,66.48727573474379,-22.414129045872528,-730.661868673861,58.420797521246755,-20.279115418222467,-984.0047200968515,60.48392850667003,9.064712843369232,220.50888776168233
0.4333197454327643,93.71192767874994,50.64660558227449,-1281.687364251448,103.70554313197894,45.28281680156905,-1058.8390304734237,-11.122503010314688,5.958502838975568,1055.557510350675,9.934007363573011,5.025350132351472,-86.63507608997303,102.69165368820823,-73.31435056728624,2252.0668962938194,64.42687648058882,-33.62782049303136,247.67504481329607,55.404543702747546,-48.06027010672306,326.93795222938684,61.52823157410833,19.839219923341503,-50.39416233326385
0.46665203354297696,92.65144444036368,-21.54487552650953,-192.08651225600283,102.93393263943152,-16.345041789471875,-247.7525024332836,-11.291170642132514,78.71919401086059,584.2367679655487,9.960959393015512,-3.4264500793930766,59.843294599219256,104.45244817797631,46.95481755101031,152.46876215298258,64.24549133235932,-5.902977143019308,275.69198011480904,55.21687998154289,1.5160646175232486,-230.62454760565117,61.80650169540341,5.70520736743888,-258.68922754471333
